code,name,bucket,estab,years,scale,company,ftype,index_name,managers,cur_start,tenure,mgr_changes_5y,fee_now,sgzt,cagr1,cagr3,cagr5,cagr8,cagr10,cagr_since,vol5,mdd5,mdd10,mdd_all,max_year_key,max_year,sharpe1y,latest,siblings,a5,a10,asince,r5_api,r10_api,rsince_api,score,selected
217002,招商安泰平衡混合,国内权益,2003-04-28,23.3867,2.8245,招商基金,混合型-平衡,,张韵,2026-04-29,0.3833,1,0.15%,开放申购,2.1638,7.5299,2.7745,11.2565,7.7121,9.2483,12.9503,-22.0571,-22.0571,-37.3455,2006,73.4277,-0.0433,2026-09-16,[],2.7738,7.6072,9.2483,14.6600,108.1683,691.4000,,
005847,富国沪港深业绩驱动混合型A,国内权益,2018-07-27,8.1396,16.8496,富国基金,混合型-偏股,,"张峰,宁君",2026-08-12,0.0958,4,0.15%,开放申购,-14.9228,9.3435,1.4918,10.0017,,9.6183,19.6179,-36.0538,-45.4340,-45.4340,2020,66.0421,-0.8622,2026-09-16,['011117'],1.4909,7.7614,9.6183,7.6800,111.1700,111.1700,,
003154,华宝新活力混合C,国内权益,2016-09-07,10.0233,0.4890,华宝基金,混合型-灵活,,姜松尚,2026-04-10,0.4353,4,0.00%,开放申购,3.9587,9.3833,5.0938,8.0118,7.7964,7.7776,10.9391,-17.0649,-24.3001,-24.3001,2017,31.1768,0.0472,2026-09-16,['024065'],5.0939,7.7942,7.7778,28.2000,111.8145,111.8600,,
001682,新华鑫回报混合,国内权益,2015-09-02,11.0390,0.5813,新华基金,混合型-灵活,,王丹,2021-12-30,4.7118,1,0.15%,开放申购,29.4311,15.4988,6.9157,11.0320,7.3343,7.3225,15.7093,-30.0219,-32.5724,-32.5724,2019,50.8816,1.2281,2026-09-16,[],6.9152,7.2647,7.3225,39.7000,101.6360,118.1700,,
519949,长信利信混合A,国内权益,2016-11-10,9.8480,0.0353,长信基金,混合型-灵活,,陆晓锋,2023-09-15,3.0034,3,0.15%,开放申购,35.8974,17.3060,6.8181,9.0794,,7.4120,18.9592,-26.1921,-26.2940,-26.2940,2026,32.8691,1.3305,2026-09-16,"['007294', '007293']",6.8186,7.2954,7.4118,39.0700,102.2138,102.2100,,
001430,中邮乐享收益灵活配置混合A,国内权益,2015-06-15,11.2553,0.2262,中邮基金,混合型-灵活,,衣瑛杰,2026-08-21,0.0712,2,0.15%,开放申购,15.1913,12.4624,6.6751,7.9868,7.3676,7.3559,17.3428,-30.5479,-30.5479,-30.5479,2025,35.0133,0.3881,2026-09-16,['019519'],6.6753,7.3480,7.3560,38.1400,103.2072,122.3100,,
006801,前海联合科技先锋混合A,国内权益,2019-08-14,7.0910,0.1324,前海联合,混合型-偏股,,张磊,2022-10-01,3.9589,1,0.15%,开放申购,18.7892,14.9527,3.4267,,,9.5954,25.8306,-44.9669,-46.7058,-46.7058,2020,52.9473,0.4254,2026-09-16,['006802'],3.4269,6.7129,9.5954,18.3500,91.5000,91.5000,,
003308,中信建投睿利A,国内权益,2016-12-07,9.7741,0.5824,中信建投基金,混合型-灵活,,"杨志武,艾翀",2024-02-06,2.6092,4,0.12%,开放申购,9.6407,18.8768,7.0050,8.2803,,7.2669,22.4113,-38.5536,-44.1921,-44.1921,2025,49.4720,0.2781,2026-09-16,['004635'],7.0053,7.0970,7.2671,40.2900,98.5062,98.5100,,
002389,招商安德灵活配置混合A,国内权益,2016-02-18,10.5763,0.2370,招商基金,混合型-灵活,,程泉璋,2025-07-01,1.2101,2,0.15%,开放申购,12.1147,11.1055,6.9778,8.4145,7.2918,7.0217,21.4145,-33.6914,-33.6914,-33.6914,2025,29.1009,0.2523,2026-09-16,['002390'],6.9778,7.2812,7.0219,40.1100,101.9469,104.9800,,
004142,招商盛合灵活混合A,国内权益,2017-03-01,9.5441,0.0354,招商基金,混合型-灵活,,刘浒,2025-12-15,0.7529,5,0.15%,开放申购,2.5016,5.8060,4.3629,11.3730,,7.9837,12.4636,-19.9780,-20.6771,-20.6771,2020,39.2908,0.0215,2026-09-16,['004143'],4.3624,7.6063,7.9837,23.8000,108.1500,108.1500,,
004944,鑫元鑫趋势灵活配置混合A,国内权益,2017-08-24,9.0623,0.8560,鑫元基金,混合型-灵活,,刘宇涛,2022-10-26,3.8905,4,0.12%,开放申购,18.0559,13.4533,4.9261,9.6930,,7.9649,17.8991,-34.3789,-34.3789,-34.3789,2020,40.5541,0.7952,2026-09-16,['004948'],4.9262,7.1918,7.9649,27.1800,100.2700,100.2700,,
001448,华商双翼平衡混合A,国内权益,2015-06-16,11.2526,0.8670,华商基金,混合型-偏债,,张飞,2026-08-12,0.0958,2,0.12%,开放申购,-12.1510,11.5833,5.6651,9.6255,7.1869,7.4045,21.6336,-32.9557,-32.9557,-32.9557,2025,48.3075,-0.8141,2026-09-16,['002176'],5.6648,7.1390,7.4045,31.7200,99.2864,123.4000,,
519971,长信改革红利混合,国内权益,2014-08-06,12.1123,0.2708,长信基金,混合型-灵活,,唐卓菁,2026-06-10,0.2683,4,0.15%,开放申购,-3.5791,13.7781,4.3594,7.9062,7.0109,8.0082,22.4812,-30.8378,-31.9298,-31.9298,2025,33.8906,-0.1940,2026-09-16,[],4.3590,6.9900,8.0084,23.7800,96.5313,154.2400,,
570005,诺德成长优势混合,国内权益,2009-09-22,16.9829,1.1558,诺德基金,混合型-偏股,,郝旭东,2026-09-09,0.0192,1,0.15%,开放申购,19.7710,14.6544,2.3091,6.6446,6.6009,9.4563,16.7632,-38.9886,-45.0998,-45.0998,2015,60.5749,0.8043,2026-09-16,[],2.3089,6.5303,9.4504,12.0900,88.2477,363.4700,,
161910,万家新机遇价值驱动A,国内权益,2012-08-02,14.1218,0.6765,万家基金,混合型-灵活,,陈贇,2025-03-15,1.5058,1,0.15%,开放申购,30.6367,10.5810,2.9458,11.5928,6.8007,9.0943,22.2730,-31.4217,-33.1964,-37.1602,2015,78.9920,0.7078,2026-09-16,['006085'],3.4688,7.5186,7.6755,18.5900,106.4594,184.1500,,
003152,华富天鑫灵活配置混合A,国内权益,2016-12-29,9.7139,0.5454,华富基金,混合型-灵活,,"王羿伟,时彧",2026-03-04,0.5366,3,0.15%,开放申购,9.8627,6.0618,-0.7117,11.0854,,6.8883,28.9556,-50.6322,-50.6322,-50.6322,2020,70.0458,0.3509,2026-09-16,['003153'],1.6131,7.9269,8.1699,8.3300,114.4351,114.4400,,
002662,前海开源沪港深大消费混合A,国内权益,2016-09-29,9.9630,0.2713,前海开源基金,混合型-灵活,,田维,2023-04-18,3.4141,2,0.15%,开放申购,-11.8174,2.7759,3.5758,9.5009,,7.5601,17.2913,-29.0092,-29.2457,-29.2457,2020,60.6187,-1.0301,2026-09-16,['002663'],3.5751,7.5311,7.5601,19.2000,106.7000,106.7000,,
002819,招商丰美混合A,国内权益,2016-11-10,9.8480,0.1576,招商基金,混合型-灵活,,"王刚,王梓林",2025-03-04,1.5359,1,0.15%,开放申购,8.1709,6.4580,4.9206,7.8049,,7.2060,13.1435,-18.1875,-18.1875,-18.1875,2021,16.6935,0.3572,2026-09-16,['002820'],4.9212,7.0928,7.2062,27.1500,98.4270,98.4300,,
004987,诺德新享灵活配置混合,国内权益,2017-08-09,9.1034,0.2043,诺德基金,混合型-灵活,,顾钰,2021-04-02,5.4565,0,0.15%,开放申购,26.4298,4.6082,0.7725,8.2781,,8.5838,25.0476,-39.9631,-46.1446,-46.1446,2020,87.1161,0.9134,2026-09-16,[],0.7293,7.7620,8.5583,3.7000,111.1827,111.1800,,
002317,招商睿逸混合,国内权益,2016-04-13,10.4257,2.6130,招商基金,混合型-偏债,,罗丽思,2026-04-17,0.4162,1,0.15%,开放申购,9.7031,10.2719,4.1915,10.1896,7.2972,7.2227,11.7795,-17.8653,-17.8653,-17.8653,2020,30.3391,0.9417,2026-09-16,[],4.1916,7.2763,7.2227,22.7900,101.8537,106.9000,,
006718,国融融盛龙头严选混合A,国内权益,2019-05-29,7.3018,0.5965,国融基金,混合型-偏股,,周德生,2023-02-07,3.6057,1,0.15%,开放申购,-8.5763,12.5818,3.6837,,,8.0135,38.5708,-44.0682,-46.8763,-46.8763,2024,51.2753,-0.2621,2026-09-16,['006719'],3.6843,6.2181,8.6121,19.8300,82.8046,82.8000,,
501032,财通福盛混合发起(LOF)A,国内权益,2017-01-25,9.6400,0.6381,财通基金,混合型-偏股,,张胤,2021-03-24,5.4812,0,0.15%,开放申购,10.0127,19.8374,3.8192,12.8757,,7.4496,31.4236,-45.2779,-45.6763,-45.6763,2025,52.6780,0.1494,2026-09-16,['014628'],3.8190,7.1721,7.4496,20.6100,99.9012,99.9000,,
006369,弘毅远方国企转型升级混合A,国内权益,2018-10-31,7.8768,0.3035,弘毅远方基金,混合型-偏股,,章劲,2022-07-08,4.1916,1,0.15%,开放申购,15.6320,13.0294,0.8548,,,9.0379,19.4561,-51.0212,-53.1436,-53.1436,2020,62.3962,0.7061,2026-09-16,['013530'],0.8552,7.0531,9.0377,4.3500,97.6932,97.6900,,
151002,银河收益混合A,国内权益,2003-08-04,23.1184,2.0209,银河基金,混合型-偏债,,"郑可成,陈舜键",2026-03-31,0.4627,3,0.15%,开放申购,8.4424,6.7263,3.5654,6.7859,5.5782,9.1455,5.3716,-6.2942,-6.2942,-14.0239,2014,52.1912,0.8041,2026-09-16,['028737'],3.5646,5.5647,9.1438,19.1400,71.8652,655.9300,,
003119,博时鑫源混合A,国内权益,2016-08-24,10.0616,0.0867,博时基金,混合型-灵活,,骆家伟,2025-12-26,0.7228,4,0.08%,限大额,11.5718,5.6508,0.8446,8.9433,7.9999,7.9490,6.8363,-20.0980,-21.5892,-21.5892,2019,51.0963,1.0850,2026-09-16,"['023213', '003120']",0.8436,7.9999,7.9490,4.2900,115.8900,115.8900,,
004153,中信保诚新悦混合A,国内权益,2016-12-29,9.7139,0.0009,中信保诚基金,混合型-灵活,,金山,2025-09-22,0.9829,2,0.10%,限大额,5.7583,4.4859,2.9991,8.0420,,7.5272,7.1031,-7.8358,-7.8358,-7.8358,2020,25.6997,0.4230,2026-09-16,['004154'],2.9987,7.3042,7.5272,15.9200,102.3795,102.3800,,
003131,国寿安保强国智造混合,国内权益,2016-09-27,9.9685,0.4437,国寿安保基金,混合型-灵活,,宋易潞,2024-02-08,2.6037,1,0.15%,开放申购,35.3401,15.0655,2.8634,11.3813,,7.3958,26.3071,-49.8914,-54.6716,-54.6716,2020,60.9241,0.8626,2026-09-16,[],2.8633,7.3717,7.3960,15.1600,103.6559,103.6600,,
004249,安信中国制造混合A,国内权益,2017-03-16,9.5031,0.3446,安信基金,混合型-灵活,,陈思,2025-01-13,1.6728,2,0.15%,开放申购,-8.9405,5.7622,3.0780,9.0658,,7.5223,19.2321,-26.5340,-33.0816,-33.0816,2019,41.6667,-0.5051,2026-09-16,['023094'],3.0785,7.1355,7.5223,16.3700,99.2200,99.2200,,
003670,国联物联网主题A,国内权益,2017-02-27,9.5496,0.3720,国联基金,混合型-灵活,,"赵菲,杜超",2026-02-11,0.5941,2,0.15%,开放申购,2.8530,20.5902,0.6519,13.1447,,8.1081,30.7231,-56.3270,-57.3829,-57.3829,2020,71.5140,-0.0427,2026-09-16,['022891'],0.6515,7.7292,8.1081,3.3000,110.5400,110.5400,,
000649,长城久鑫混合A,国内权益,2014-07-30,12.1314,0.9101,长城基金,混合型-灵活,,余欢,2021-06-04,5.2841,0,0.15%,开放申购,-14.6945,12.5367,0.5779,9.4491,7.5773,8.1415,28.6861,-51.3125,-55.7976,-55.7976,2025,88.6908,-0.3262,2026-09-16,['017461'],0.5773,7.5557,8.1415,2.9200,107.1737,158.4500,,
000121,华夏永福混合A,国内权益,2013-08-13,13.0924,4.5172,华夏基金,混合型-偏债,,"陆晓天,王磊",2026-04-29,0.3833,2,0.08%,限大额,3.6478,7.4582,2.3873,7.7519,6.5253,8.2200,7.5633,-15.2313,-16.3322,-16.3322,2020,27.7718,0.3299,2026-09-16,['002166'],2.3873,6.5111,8.2200,12.5200,87.9092,181.3000,,
004453,前海开源盈鑫A,国内权益,2017-03-21,9.4894,0.0171,前海开源基金,混合型-灵活,,王思岳,2026-04-20,0.4079,3,0.15%,限大额,-1.9970,2.6403,2.3539,8.1568,,7.5590,7.0128,-7.7511,-11.6977,-11.6977,2020,26.9345,-0.5524,2026-09-16,['004454'],2.3545,7.1595,7.5591,12.3400,99.6673,99.6700,,
006568,国联安行业领先混合,国内权益,2018-12-13,7.7591,0.4627,国联安基金,混合型-偏股,,呼荣权,2022-09-08,4.0219,2,0.15%,开放申购,-11.1665,2.3421,-3.2030,,,9.8472,21.6682,-40.8058,-42.4042,-42.4042,2020,77.6866,-0.6293,2026-09-16,[],-3.2027,7.5594,9.8475,-15.0200,107.2453,107.2500,,
002577,南方新兴龙头灵活配置混合A,国内权益,2016-05-03,10.3710,2.5274,南方基金,混合型-灵活,,麦骏杰,2026-06-26,0.2245,1,0.15%,开放申购,29.8103,13.6140,2.9299,14.7863,7.2800,7.0416,28.0765,-50.4393,-50.4393,-50.4393,2020,60.6673,0.5441,2026-09-16,['028537'],2.9293,7.2267,7.0416,15.5300,100.9226,102.5300,,
006202,交银核心资产混合A,国内权益,2019-01-18,7.6605,0.4651,交银施罗德基金,混合型-偏股,,陈俊华,2019-01-18,7.6605,0,0.15%,开放申购,-7.1987,5.8174,-0.0281,,,8.9026,16.8771,-31.5259,-36.1781,-36.1781,2020,51.7882,-0.4705,2026-09-16,['020523'],-0.0280,6.7513,8.9026,-0.1400,92.1908,92.1900,,
002945,大成盛世精选混合A,国内权益,2017-12-20,8.7392,0.8472,大成基金,混合型-灵活,,赵蓬,2024-04-26,2.3901,2,0.15%,开放申购,-12.7468,3.5122,-0.6275,12.6851,,8.4574,20.2961,-30.7968,-32.6362,-32.6362,2020,80.5219,-0.5581,2026-09-16,['019201'],-0.6278,7.3529,8.4574,-3.1000,103.3000,103.3000,,
006323,合煦智远嘉选混合A,国内权益,2018-09-18,7.9945,0.0246,合煦智远基金,混合型-偏股,,"杨志勇,刘武健",2026-04-01,0.4600,3,0.15%,开放申购,0.1039,2.6844,-2.9518,,,9.4006,14.2687,-31.5144,-33.3249,-33.3249,2020,61.5509,-0.1856,2026-09-16,"['022288', '006324']",-2.9511,7.4470,9.4006,-13.9100,105.0892,105.0900,,
005323,前海开源泽鑫混合A,国内权益,2018-01-24,8.6434,0.8674,前海开源基金,混合型-灵活,,王思岳,2026-04-20,0.4079,6,0.15%,开放申购,-3.3851,0.9986,0.4829,8.6569,,8.0833,5.0395,-6.2620,-16.5045,-16.5045,2019,30.2091,-1.1657,2026-09-16,['005324'],0.4833,6.9496,8.0833,2.4400,95.7900,95.7900,,
000273,华润元大安鑫灵活配置混合A,国内权益,2013-09-11,13.0130,0.0921,华润元大基金,混合型-灵活,,"李武群,洪潇",2025-06-20,1.2402,3,0.12%,开放申购,5.9670,5.6888,1.6193,8.0452,5.5150,8.8954,22.1797,-28.9746,-35.2651,-35.2651,2015,48.2899,0.1738,2026-09-16,['007632'],1.6187,5.4971,8.8953,8.3600,70.7680,203.1100,,
000935,浙商汇金转型成长,国内权益,2014-12-30,11.7125,0.6334,浙商证券资管,混合型-灵活,,马斌博,2022-02-11,4.5941,1,0.15%,开放申购,31.8219,21.6191,4.5223,12.1612,8.0011,4.8768,26.8408,-46.0602,-50.0000,-70.0053,2020,51.3761,0.5978,2026-09-16,[],4.5221,7.8872,4.9057,24.7500,113.6483,75.2300,,
001780,诺安改革趋势混合A,国内权益,2017-08-29,9.0486,0.2622,诺安基金,混合型-灵活,,杨琨,2018-06-21,8.2382,0,0.15%,开放申购,6.1966,2.5010,-0.6414,11.9117,,7.8895,17.2464,-33.5099,-33.5099,-33.5099,2020,65.7509,0.1459,2026-09-16,['020792'],-0.6422,7.1129,7.8895,-3.1700,98.8000,98.8000,,
530016,建信恒稳价值混合,国内权益,2011-11-22,14.8172,0.4731,建信基金,混合型-平衡,,杨荔媛,2025-11-14,0.8378,3,0.15%,开放申购,19.8929,5.6711,-3.3910,7.8277,7.1997,9.1485,16.9373,-44.2339,-45.0842,-45.0842,2020,60.6597,0.8571,2026-09-16,[],-3.3902,7.1296,9.1484,-15.8400,99.1103,265.8600,,
006121,华安双核驱动混合A,国内权益,2019-03-08,7.5264,0.3271,华安基金,混合型-偏股,,孙澍,2022-03-28,4.4709,1,0.15%,开放申购,-3.0626,7.7259,-3.3930,,,9.3241,20.4511,-46.6896,-57.3651,-57.3651,2020,92.4236,-0.2722,2026-09-16,['013504'],-3.3925,6.9397,9.3241,-15.8500,95.6100,95.6100,,
002067,诺安精选回报混合A,国内权益,2016-03-28,10.4695,0.8066,诺安基金,混合型-灵活,,周靖翔,2025-12-24,0.7283,5,0.15%,开放申购,-20.7499,2.9026,-1.6466,9.7600,7.8081,7.5372,27.8033,-49.2386,-49.2386,-49.2386,2025,54.5723,-0.5086,2026-09-16,['026834'],-1.6474,7.7974,7.5374,-7.9700,111.8775,114.0000,,
006564,圆信永丰精选回报混合,国内权益,2019-05-15,7.3402,0.1165,圆信永丰基金,混合型-偏股,,邹维,2020-05-19,6.3272,0,0.15%,开放申购,7.4437,9.4228,-0.5115,,,8.2976,20.3113,-44.0384,-45.9304,-45.9304,2020,59.2609,0.2765,2026-09-16,[],-0.5112,6.0256,8.2978,-2.5300,79.5180,79.5200,,
001763,广发多策略混合,国内权益,2015-12-09,10.7707,4.2562,广发基金,混合型-灵活,,"丁一凡,陈宇庭",2026-07-10,0.1862,2,0.15%,开放申购,15.9627,1.9868,1.8439,10.4007,7.1258,5.9679,18.4467,-38.6595,-38.6595,-38.6595,2020,39.8608,0.8336,2026-09-16,[],1.8447,7.0462,5.9679,9.5700,97.5661,86.7000,,
006511,博道卓远混合A,国内权益,2018-11-07,7.8576,0.4542,博道基金,混合型-偏股,,袁争光,2018-11-07,7.8576,0,0.15%,开放申购,-6.7945,2.9939,-2.1788,,,8.4408,20.0975,-44.0517,-44.0517,-44.0517,2020,41.8638,-0.4235,2026-09-16,['006512'],-2.1789,6.5744,8.4408,-10.4300,89.0300,89.0300,,
003238,新华外延增长主题灵活配置混合,国内权益,2017-03-02,9.5414,0.4383,新华基金,混合型-灵活,,邓岳,2023-08-22,3.0691,2,0.15%,开放申购,-9.8099,4.9390,-4.1161,12.1238,,8.1563,20.4569,-45.1203,-46.5484,-46.5484,2019,78.7167,-0.5219,2026-09-16,[],-4.1150,7.7681,8.1562,-18.9500,111.3017,111.3000,,
002293,南方益和灵活配置混合A,国内权益,2016-01-11,10.6804,0.7203,南方基金,混合型-灵活,,郑勇,2026-06-26,0.2245,3,0.15%,开放申购,2.4131,14.1682,-1.5755,8.6253,7.3632,7.1160,27.2695,-48.8598,-51.3176,-51.3176,2020,62.8578,-0.0134,2026-09-16,['028653'],-1.5748,7.3528,7.1160,-7.6300,103.2976,108.3800,,
005848,银华裕利混合发起式A,国内权益,2018-12-07,7.7755,0.4563,银华基金,混合型-偏股,,万鑫,2025-08-04,1.1170,4,0.15%,开放申购,-4.3579,-1.0756,-4.0894,,,8.8799,16.4104,-36.3774,-37.5166,-37.5166,2019,56.0674,-0.4753,2026-09-16,['028790'],-4.0890,6.8387,8.8799,-18.8400,93.7706,93.7700,,
001280,银华聚利灵活配置混合A,国内权益,2015-05-14,11.3429,0.6797,银华基金,混合型-灵活,,孙蓓琳,2017-11-09,8.8515,0,0.06%,开放申购,5.1664,3.8926,-3.0871,9.5182,7.3943,7.8196,17.7115,-42.4611,-45.7248,-45.7248,2020,76.2415,0.0920,2026-09-16,['002326'],-3.0868,7.3850,7.8195,-14.5100,103.9082,134.9000,,
006167,德邦乐享生活混合A,国内权益,2019-03-13,7.5127,0.2911,德邦基金,混合型-偏股,,"江杨磊,汪宇",2025-09-12,1.0103,6,0.15%,开放申购,13.0008,0.5562,-3.1023,,,8.3996,29.1221,-44.8268,-44.8268,-44.8268,2020,54.5439,0.1884,2026-09-16,['006168'],-3.1026,6.2466,8.4000,-14.5800,83.2957,83.3000,,
163818,中银中小盘成长混合,国内权益,2011-11-23,14.8145,0.7051,中银基金,混合型-偏股,,王伟然,2023-03-20,3.4935,1,0.15%,开放申购,12.3707,3.1502,-3.3516,12.2851,7.4661,7.2616,25.4230,-49.8875,-49.8875,-62.5460,2020,71.7737,0.2947,2026-09-16,[],-3.3512,7.3419,7.2616,-15.6700,103.0913,182.5000,,
007586,华泰保兴多策略,国内权益,2019-07-05,7.2005,0.8492,华泰保兴基金,股票型,,王恺钺,2026-04-29,0.3833,4,0.15%,暂停申购,-6.2041,1.6038,-6.6968,,,9.4377,20.6031,-50.4260,-50.4260,-50.4260,2020,84.0140,-0.4026,2026-09-16,[],-6.6969,6.7094,9.4380,-29.2900,91.4365,91.4400,,
580006,东吴新经济混合A,国内权益,2009-12-30,16.7118,2.4861,东吴基金,混合型-偏股,,徐慢,2024-06-21,2.2368,3,0.15%,开放申购,43.6247,31.8897,-1.1337,13.4803,7.1100,6.2878,38.3073,-76.3177,-76.8420,-76.8420,2025,110.5234,0.8371,2026-09-16,['012617'],-1.1334,7.0358,6.2878,-5.5400,97.3741,177.0700,,
001000,中欧明睿新起点混合A,国内权益,2015-01-29,11.6304,13.7041,中欧基金,混合型-偏股,,代云锋,2026-04-28,0.3860,1,0.15%,限大额,24.8386,18.8818,-2.8842,13.0512,7.8883,6.3625,32.4615,-64.4778,-64.7456,-69.9813,2020,77.7778,0.5149,2026-09-16,[],-2.8836,7.7765,6.3625,-13.6100,111.4654,104.9100,,
550003,中信保诚盛世蓝筹混合,国内权益,2008-06-04,18.2834,0.9448,中信保诚基金,混合型-偏股,,吴昊,2017-02-13,9.5880,0,0.15%,开放申购,5.0563,5.9027,-2.1075,5.1194,4.7725,9.0358,16.1271,-39.2518,-44.4332,-48.3888,2009,68.0542,0.1752,2026-09-16,[],-2.1069,4.6783,9.0358,-10.1000,57.9672,386.2800,,
001719,工银国家战略股票,国内权益,2016-01-29,10.6311,1.3070,工银瑞信基金,股票型,,"张玮升,郭照阳",2026-04-28,0.3860,3,0.15%,开放申购,-1.1945,-2.8587,-4.1412,12.3783,7.7538,7.0735,25.5260,-47.7893,-50.2928,-50.2928,2019,74.5383,-0.1062,2026-09-16,[],-4.1411,7.6553,7.0735,-19.0600,109.1001,106.8000,,
000209,中信保诚新兴产业混合A,国内权益,2013-07-17,13.1663,15.8712,中信保诚基金,混合型-偏股,,孙浩中,2022-03-21,4.4901,1,0.15%,开放申购,27.9554,12.2514,-9.5362,15.4747,7.3469,9.9212,29.6599,-71.3910,-71.7933,-71.7933,2020,98.5587,0.7152,2026-09-16,['013526'],-9.5351,7.2160,9.9212,-39.4100,100.7221,247.4500,,
002307,银华多元视野灵活配置混合,国内权益,2016-05-19,10.3272,0.5793,银华基金,混合型-灵活,,贾鹏,2025-10-31,0.8761,1,0.15%,开放申购,-4.8090,1.8613,-6.3419,8.6084,7.3716,7.5375,19.3595,-50.2377,-51.3781,-51.3781,2020,81.6419,-0.2954,2026-09-16,[],-6.3407,7.3406,7.5375,-27.9300,103.0681,111.8000,,
410003,华富成长趋势混合A,国内权益,2007-03-19,19.4962,5.7161,华富基金,混合型-偏股,,时彧,2026-04-01,0.4600,3,0.15%,开放申购,-10.9900,2.0053,-3.6496,9.9484,5.8809,4.2943,29.8314,-51.2213,-51.4656,-66.8351,2020,62.0381,0.0237,2026-09-16,['020383'],-1.2257,7.1062,4.9610,-5.9800,98.6759,157.0200,,
003940,银华盛世精选灵活配置混合发起式A,国内权益,2016-12-22,9.7331,15.2248,银华基金,混合型-灵活,,张萍,2026-07-02,0.2081,1,0.15%,开放申购,-11.6305,-4.3638,-9.2025,7.8306,,8.0725,21.1757,-49.6281,-52.7599,-52.7599,2020,78.5293,-0.5366,2026-09-16,['014047'],-9.2031,7.8488,8.0726,-38.2900,112.8882,112.8900,,
000854,鹏华养老产业股票,国内权益,2014-12-02,11.7892,3.8159,鹏华基金,股票型,,张峻晓,2026-09-05,0.0301,4,0.15%,开放申购,-17.7596,-2.3743,-7.7790,7.0237,7.3752,7.7391,22.3130,-55.7389,-61.5203,-61.5203,2019,85.5274,-0.8550,2026-09-16,[],-7.7800,7.3118,7.7391,-33.3000,102.5231,140.8000,,
519959,长信多利混合A,国内权益,2015-07-01,11.2115,0.5455,长信基金,混合型-灵活,,刘亮,2021-07-16,5.1691,0,0.15%,开放申购,-19.0186,5.3869,-3.9148,7.9066,7.1231,5.9135,20.0058,-48.9220,-59.5688,-59.5688,2020,82.0305,-1.3008,2026-09-16,"['015774', '013488']",-3.9147,7.0562,5.9134,-18.1000,97.7500,90.4300,,
360005,光大红利混合A,国内权益,2006-03-24,20.4819,2.2323,光大保德信基金,混合型-偏股,,"崔书田,岳子曈,吴濛旸",2026-07-22,0.1533,2,0.15%,开放申购,5.5584,3.2176,-3.4861,6.8438,2.1245,9.6900,16.2680,-38.9714,-45.6275,-67.0663,2007,164.8981,0.2576,2026-09-16,['019303'],-3.4868,2.0373,9.8400,-16.2600,22.3459,583.6800,,
000126,招商安润灵活配置混合A,国内权益,2013-04-19,13.4100,3.3960,招商基金,混合型-灵活,,孟焱毅,2026-06-12,0.2628,1,0.15%,开放申购,-4.5742,-0.9305,-11.1457,7.7972,6.3151,7.0826,27.7344,-58.5769,-58.5769,-58.5769,2020,74.1500,-0.2393,2026-09-16,['015398'],-12.3575,7.8523,8.2698,-48.2900,112.9586,190.2300,,
690004,民生加银稳健成长混合,国内权益,2010-06-29,16.2163,0.5765,民生加银基金,混合型-偏股,,郑爱刚,2020-09-25,5.9740,0,0.15%,开放申购,0.7909,4.8102,-7.1555,6.9975,7.1736,6.0368,27.3716,-59.8841,-59.8841,-59.8841,2020,86.2579,-0.0223,2026-09-16,[],-7.1553,7.0829,6.0368,-31.0100,98.2452,158.7100,,
162203,宏利稳定混合,国内权益,2003-04-25,23.3949,1.2053,宏利基金,混合型-偏股,,刘硕,2026-08-13,0.0931,4,0.15%,开放申购,-21.2648,-5.8530,-11.7963,4.4386,5.3749,8.9828,17.7504,-50.7061,-60.1942,-60.1942,2006,133.7965,-1.4309,2026-09-16,[],-11.7952,5.2976,8.9828,-46.6100,67.5663,648.1500,,
510081,长盛动态精选混合,国内权益,2004-05-21,22.3217,1.7886,长盛基金,混合型-灵活,,王永锋,2026-03-19,0.4956,3,0.15%,开放申购,-26.5436,-4.9819,-9.3963,5.3911,3.3968,8.3044,16.8673,-41.0175,-43.3588,-66.0433,2006,126.9771,-1.7220,2026-09-16,[],-9.3952,3.3748,9.1568,-38.9400,39.3624,606.9000,,
260109,景顺长城内需增长贰号混合A,国内权益,2006-10-11,19.9316,18.7427,景顺长城基金,混合型-偏股,,"刘彦春,徐亦达",2026-05-09,0.3559,1,0.15%,开放申购,-16.8685,-9.5577,-9.5571,4.0522,1.9621,6.9703,21.0427,-51.3528,-63.5348,-65.2301,2007,112.0364,-1.4052,2026-09-16,['023264'],-9.5560,3.3397,9.4600,-39.4800,38.8909,505.9300,,
460001,华泰柏瑞盛世中国混合,国内权益,2005-04-27,21.3881,8.0224,华泰柏瑞基金,混合型-偏股,,陆从珍,2024-08-02,2.1218,1,0.15%,开放申购,10.1523,-0.8216,-14.5520,3.1879,2.8455,2.4077,24.9584,-70.3513,-70.4924,-81.8209,2006,107.0503,0.4263,2026-09-16,[],-12.1248,4.1800,9.4699,-47.6000,50.6063,592.5300,,
400015,东方新能源汽车混合,国内权益,2011-12-28,14.7187,63.2958,东方基金,混合型-偏股,,李瑞,2018-01-24,8.6434,0,0.15%,开放申购,-10.6793,3.7207,-12.3574,10.5961,4.9708,8.3543,32.1379,-70.4745,-70.9643,-70.9643,2020,114.1255,-0.3406,2026-09-16,[],-12.3575,4.8543,8.3542,-48.2900,60.6433,225.7500,,
